video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,2775,3092.5,3092.9333,0.4333,92775,92788,12,818.0,695.0,1077.5,41.5,703.14,762.99,0.9216,1760.74,614.83,False,False,outside
video_sincronitzat,2780,3096.3333,3096.7333,0.4,92890,92902,13,805.5,680.0,1054.0,72.0,656.82,716.25,0.917,1790.63,876.15,True,False,exits
video_sincronitzat,2786,3096.9,3097.3333,0.4333,92907,92920,14,783.5,642.0,1298.0,7.0,817.27,917.46,0.8908,2117.21,565.86,True,False,exits
video_sincronitzat,2789,3099.8667,3100.3,0.4333,92996,93009,14,813.0,674.0,1022.5,90.0,620.44,657.03,0.9443,1516.23,669.93,False,False,outside
video_sincronitzat,2801,3120.5333,3120.8,0.2667,93616,93624,8,828.0,643.0,1161.5,287.5,487.44,497.0,0.9808,1863.74,386.44,False,False,outside
video_sincronitzat,2810,3137.9,3138.3333,0.4333,94137,94150,14,787.0,650.5,1378.0,166.0,764.21,814.29,0.9385,1879.13,359.64,True,False,exits
video_sincronitzat,2820,3139.0333,3139.3333,0.3,94171,94180,9,801.0,680.0,1006.0,239.5,485.87,510.48,0.9518,1701.58,510.94,True,False,exits
video_sincronitzat,2826,3140.1667,3140.6333,0.4667,94205,94219,14,729.5,662.5,1181.0,162.5,673.69,706.63,0.9534,1514.21,542.93,True,False,exits
video_sincronitzat,2828,3140.3667,3140.6667,0.3,94211,94220,7,831.0,635.0,917.5,2.0,638.88,677.42,0.9431,2258.07,324.86,False,False,outside
video_sincronitzat,2842,3154.9,3155.2,0.3,94647,94656,9,808.0,658.0,1153.5,197.0,576.1,616.07,0.9351,2053.56,204.39,True,False,exits
video_sincronitzat,2861,3172.3333,3172.5333,0.2,95170,95176,6,1397.0,210.5,485.0,604.0,993.27,1030.3,0.9641,5151.48,4717.58,False,False,outside
video_sincronitzat,3000,3191.8333,3192.5333,0.7,95755,95776,15,784.5,645.5,911.5,170.0,492.17,715.08,0.6883,1021.55,620.07,True,False,exits
video_sincronitzat,3005,3192.1,3192.5667,0.4667,95763,95777,14,829.5,685.0,701.0,64.5,633.67,754.77,0.8395,1617.36,139.71,False,False,outside
video_sincronitzat,3022,3194.0667,3194.3,0.2333,95822,95829,8,1019.0,454.5,817.5,636.5,271.53,312.63,0.8685,1339.85,405.0,False,False,outside
video_sincronitzat,3036,3194.7333,3195.0,0.2667,95842,95850,8,981.5,517.0,800.0,680.5,244.28,273.04,0.8947,1023.9,567.69,False,True,enters
video_sincronitzat,3048,3199.8,3200.0667,0.2667,95994,96002,9,751.5,639.5,958.5,631.0,207.17,333.45,0.6213,1250.45,132.11,True,False,exits
video_sincronitzat,3059,3206.2,3206.5667,0.3667,96186,96197,12,819.0,634.0,1122.5,61.0,648.41,668.13,0.9705,1822.19,892.08,False,False,outside
video_sincronitzat,3066,3208.6333,3209.0667,0.4333,96259,96272,14,783.0,675.5,844.0,279.5,400.67,446.47,0.8974,1030.32,700.79,True,False,exits
video_sincronitzat,3068,3208.8,3209.1,0.3,96264,96273,6,809.5,630.5,846.5,58.5,573.2,590.54,0.9706,1968.45,1379.33,False,False,outside
video_sincronitzat,3081,3214.8,3215.1333,0.3333,96444,96454,11,775.0,657.5,1234.0,173.5,667.04,692.39,0.9634,2077.16,529.41,True,False,exits
